date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:54:22	53190/53190	---MCZ	200	added ('OK')	text/html	etag:W/%226473e910-cfc6%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/shop-product.html	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/shop-product.html	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:22	32168/32168	---MCZ	200	added ('OK')	text/html	etag:W/%226473e90f-7da8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/shop-cart.html	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/shop-cart.html	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:22	33571/33571	---MCZ	200	added ('OK')	text/html	etag:W/%226473e90f-8323%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/shop-checkout.html	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/shop-checkout.html	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:23	11237/11237	---M--	200	added ('OK')	image/png	etag:%226473e932-2be5%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/graph.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/graph.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:23	18834/18834	---M--	200	added ('OK')	image/png	etag:%226473e937-4992%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/0.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/0.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:24	264876/264876	---M--	200	added ('OK')	image/png	etag:%226473e936-40aac%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/header1.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/header1.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:24	21117/21117	---M--	200	added ('OK')	image/png	etag:%226473e938-527d%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/1.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/1.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:24	16517/16517	---M--	200	added ('OK')	image/png	etag:%226473e938-4085%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/2.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/2.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:24	97433/97433	---M--	200	added ('OK')	image/png	etag:%226473e935-17c99%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/a1.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/a1.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:24	85795/85795	---M--	200	added ('OK')	image/png	etag:%226473e936-14f23%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap1.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap1.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:24	81238/81238	---M--	200	added ('OK')	image/png	etag:%226473e936-13d56%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap2.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap2.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:25	257190/257190	---M--	200	added ('OK')	image/jpeg	etag:%226473e96a-3eca6%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/1.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:25	708006/708006	---M--	200	added ('OK')	image/jpeg	etag:%226473e96a-acda6%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/2.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:27	1255160/1255160	---M--	200	added ('OK')	image/jpeg	etag:%226473e96b-1326f8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/4.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:27	1196427/1196427	---M--	200	added ('OK')	image/jpeg	etag:%226473e96b-12418b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/3.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:28	1917780/1917780	---M--	200	added ('OK')	image/jpeg	etag:%226473e969-1d4354%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/1.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:28	727327/727327	---M--	200	added ('OK')	image/jpeg	etag:%226473e96b-b191f%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/5.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/5.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:28	25161/25161	---M--	200	added ('OK')	image/png	etag:%226473e92a-6249%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/01.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/01.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:29	22856/22856	---M--	200	added ('OK')	image/png	etag:%226473e92a-5948%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/02.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/02.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:29	617351/617351	---M--	200	added ('OK')	image/jpeg	etag:%226473e969-96b87%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/3.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:29	37992/37992	---M--	200	added ('OK')	image/png	etag:%226473e92a-9468%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/03.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/03.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:29	36771/36771	---M--	200	added ('OK')	image/png	etag:%226473e92a-8fa3%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/04.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/04.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:29	398825/398825	---M--	200	added ('OK')	image/jpeg	etag:%226473e968-615e9%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/2.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:29	37612/37612	---M--	200	added ('OK')	image/png	etag:%226473e92a-92ec%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/05.png	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/05.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:30	89427/89427	---M--	200	added ('OK')	image/jpeg	etag:%226473e94a-15d53%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/3.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:31	77054/77054	---M--	200	added ('OK')	image/jpeg	etag:%226473e94a-12cfe%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/2.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:31	99518/99518	---M--	200	added ('OK')	image/jpeg	etag:%226473e94a-184be%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/1.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:31	59233/59233	---M--	200	added ('OK')	image/jpeg	etag:%226473e94a-e761%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/4.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:32	792049/792049	---M--	200	added ('OK')	image/jpeg	etag:%226473e967-c15f1%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/blog/1.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/blog/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:32	408031/408031	---M--	200	added ('OK')	image/jpeg	etag:%226473e967-639df%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/blog/2.jpg	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/blog/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:32	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e919-15d9d%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/jquery-3.6.0.min.js	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/jquery-3.6.0.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:32	13424/13424	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e919-3470%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/jquery-migrate-3.4.0.min.js	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/jquery-migrate-3.4.0.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:32	489945/489945	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-779d9%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/plugins.js	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/plugins.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:33	71373/71373	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e919-116cd%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/gsap.min.js	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/gsap.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:33	12177/12177	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-2f91%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollSmoother.min.js	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollSmoother.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
00:54:33	41310/41310	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-a15e%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollTrigger.min.js	F:/httrack/geek-agency/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollTrigger.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
